7801	29.000000	-0.000000
15602	29.000000	-0.000000
23403	29.000000	-0.000000
31204	29.000000	-0.000000
39005	29.000000	0.000000
46806	28.999989	0.000000
54607	28.997687	0.000015
62408	28.988492	0.000082
70209	28.968058	0.000236
78010	28.933791	0.000498
85811	28.884227	0.000881
93612	28.818662	0.001393
101413	28.736912	0.002036
109214	28.639150	0.002810
117015	28.525790	0.003714
124816	28.397402	0.004744
132617	28.254708	0.005897
140418	28.099757	0.007149
148219	27.929060	0.008561
156020	27.748783	0.010047
163821	27.554885	0.011677
171622	27.352375	0.013382
179423	27.138221	0.015215
187224	26.916192	0.017125
195025	26.684620	0.019144
202826	26.445173	0.021252
210627	26.198639	0.023440
218428	25.944562	0.025721
226229	25.683687	0.028087
234030	25.416881	0.030528
241831	25.144529	0.033042
249632	24.867458	0.035620
257433	24.585485	0.038268
265234	24.296755	0.041020
273035	24.005370	0.043813
280836	23.710590	0.046661
288637	23.410981	0.049591
296438	23.108512	0.052573
304239	22.803707	0.055602
312040	22.496310	0.058681
319841	22.185873	0.061825
327642	21.872622	0.065029
335443	21.557857	0.068274
343244	21.241866	0.071558
351045	20.924976	0.074876
358846	20.607424	0.078231
366647	20.286906	0.081660
374448	19.965758	0.085134
382249	19.646187	0.088609
390050	19.326352	0.092119
397851	19.005784	0.095689
405652	18.686052	0.099280
413453	18.367857	0.102888
421254	18.051297	0.106516
429055	17.736931	0.110149
436856	17.423446	0.113834
444657	17.110251	0.117567
452458	16.800882	0.121292
460259	16.495016	0.125016
468060	16.191208	0.128766
475861	15.889454	0.132554
483662	15.590955	0.136347
491463	15.296015	0.140144
499264	15.004514	0.143943
507065	14.716986	0.147741
514866	14.432876	0.151539
522667	14.149107	0.155428
530468	13.869362	0.159296
538269	13.594773	0.163122
546070	13.322526	0.166993
553871	13.052503	0.170870
561672	12.786139	0.174754
569473	12.523428	0.178631
577274	12.264146	0.182480
585075	12.008423	0.186373
592876	11.755180	0.190221
600677	11.503814	0.194181
608478	11.256304	0.198082
616279	11.012770	0.201961
624080	10.772524	0.205896
631881	10.535093	0.209755
639682	10.299947	0.213753
647483	10.067628	0.217669
655284	9.838766	0.221628
663085	9.613126	0.225590
670886	9.390766	0.229486
678687	9.172476	0.233496
686488	8.956952	0.237295
694289	8.741626	0.241430
702090	8.530903	0.245378
709891	8.325024	0.249226
717692	8.121305	0.253296
725493	7.919978	0.257178
733294	7.722426	0.261155
741095	7.528507	0.265137
748896	7.337984	0.268961
756697	7.151028	0.273050
764498	6.966792	0.276770
772299	6.784609	0.280932
780100	6.605685	0.284816
787901	6.430427	0.288749
795702	6.258260	0.292863
803503	6.088999	0.296640
811304	5.922213	0.300947
819105	5.757231	0.304769
826906	5.594822	0.309026
834707	5.435346	0.313145
842508	5.278424	0.317194
850309	5.124095	0.321607
858110	4.972550	0.325435
865911	4.822621	0.330113
873712	4.673566	0.334052
881513	4.527315	0.338448
889314	4.383778	0.342916
897115	4.241987	0.346932
904916	4.101499	0.351684
912717	3.962254	0.355749
920518	3.824501	0.360385
928319	3.688224	0.364751
936120	3.553179	0.369200
943921	3.419271	0.373803
951722	3.286758	0.378025
959523	3.156697	0.382956
967324	3.028580	0.386431
975125	2.897974	0.391567
982926	2.770130	0.395756
990727	2.644913	0.399547
998528	2.518673	0.404319
1006329	2.393258	0.408346
1014130	2.269171	0.412281
1021931	2.145272	0.416758
1029732	2.021434	0.420452
1037533	1.897897	0.424630
1045334	1.774631	0.428492
1053135	1.651428	0.432216
1060936	1.528203	0.436089
1068737	1.405110	0.439324
1076538	1.282475	0.443210
1084339	1.159941	0.445802
1092140	1.036079	0.449573
1099941	0.911976	0.452420
1107742	0.787996	0.455198
1115543	0.663102	0.458327
1123344	0.537011	0.460732
1131145	0.410012	0.463458
1138946	0.282137	0.465894
1146747	0.153254	0.468130
1154548	0.023370	0.470424
1162349	-0.107454	0.472311
1170150	-0.239108	0.474341
1177951	-0.371613	0.475979
1185752	-0.504941	0.477742
1193553	-0.639163	0.479222
1201354	-0.774256	0.480694
1209155	-0.910265	0.482009
1216956	-1.047161	0.483251
1224757	-1.184883	0.484420
1232558	-1.323329	0.485529
1240359	-1.462365	0.486574
1248160	-1.601862	0.487580
1255961	-1.741625	0.488496
1263762	-1.881499	0.489428
1271563	-2.021308	0.490217
1279364	-2.161146	0.491104
1287165	-2.301010	0.491824
1294966	-2.440916	0.492577
1302767	-2.580869	0.493265
1310568	-2.720842	0.493852
1318369	-2.860760	0.494452
1326170	-3.000562	0.494896
1333971	-3.140210	0.495358
1341772	-3.279676	0.495653
1349573	-3.418962	0.495936
1357374	-3.558064	0.496053
1365175	-3.697013	0.496152
1372976	-3.835827	0.496084
1380777	-3.974548	0.496024
1388578	-4.113204	0.495765
1396379	-4.251854	0.495577
1404180	-4.390572	0.495153
1411981	-4.529477	0.494834
1419782	-4.668676	0.494321
1427583	-4.808274	0.493823
1435384	-4.948353	0.493241
1443185	-5.088973	0.492569
1450986	-5.230178	0.491871
1458787	-5.372005	0.491037
1466588	-5.514488	0.490181
1474389	-5.657643	0.489174
1482190	-5.801476	0.488134
1489991	-5.945971	0.486915
1497792	-6.091105	0.485663
1505593	-6.236835	0.484185
1513394	-6.383115	0.482712
1521195	-6.529883	0.480937
1528996	-6.677095	0.479210
1536797	-6.824688	0.477149
1544598	-6.972608	0.475079
1552399	-7.120788	0.472762
1560200	-7.269153	0.470374
1568001	-7.417620	0.467848
1575802	-7.566099	0.465275
1583603	-7.714494	0.462611
1591404	-7.862693	0.459971
1599205	-8.010559	0.457147
1607006	-8.157867	0.454627
1614807	-8.304417	0.451395
1622608	-8.450405	0.449187
1630409	-8.595717	0.446056
1638210	-8.740157	0.443130
1646011	-8.883853	0.440706
1653812	-9.026793	0.437631
1661613	-9.168856	0.434953
1669414	-9.309985	0.432272
1677215	-9.450134	0.429368
1685016	-9.589235	0.426885
1692817	-9.727222	0.424005
1700618	-9.864048	0.421555
1708419	-9.999671	0.418810
1716220	-10.134062	0.416477
1724021	-10.267175	0.413836
1731822	-10.398970	0.411755
1739623	-10.529373	0.409051
1747424	-10.658343	0.407460
1755225	-10.785910	0.404585
1763026	-10.912151	0.403153
1770827	-11.037076	0.400814
1778628	-11.160719	0.398838
1786429	-11.283127	0.397221
1794230	-11.404311	0.394931
1802031	-11.524271	0.393614
1809832	-11.643022	0.391117
1817633	-11.760601	0.389961
1825434	-11.877046	0.387339
1833235	-11.992413	0.386071
1841036	-12.106732	0.383614
1848837	-12.220044	0.382057
1856638	-12.332356	0.379776
1864439	-12.443676	0.378170
1872240	-12.553964	0.375722
1880041	-12.663170	0.374572
1887842	-12.771126	0.371408
1895643	-12.878012	0.371108
1903444	-12.983886	0.367816
1911245	-13.088722	0.366577
1919046	-13.192460	0.365038
1926847	-13.295186	0.362505
1934648	-13.396945	0.361864
1942449	-13.497666	0.359367
1950250	-13.597381	0.358548
1958051	-13.696064	0.356641
1965852	-13.793738	0.355569
1973653	-13.890385	0.354010
1981454	-13.985991	0.353094
1989255	-14.080493	0.351395
1997056	-14.173773	0.351346
2004857	-14.265470	0.348392
2012658	-14.356010	0.350097
2020459	-14.445466	0.347211
2028260	-14.533501	0.346828
2036061	-14.620225	0.347179
2043862	-14.705846	0.345081
2051663	-14.790359	0.345697
2059464	-14.873665	0.344812
2067265	-14.955800	0.344260
2075066	-15.036771	0.344495
2082867	-15.116513	0.343358
2090668	-15.194979	0.344440
2098469	-15.272012	0.342540
2106270	-15.347780	0.344619
2114071	-15.422242	0.342671
2121872	-15.495444	0.343942
2129673	-15.567379	0.343762
2137474	-15.638108	0.343594
2145275	-15.707656	0.344779
2153076	-15.775909	0.343762
2160877	-15.842897	0.346102
2168678	-15.908554	0.344429
2176479	-15.973129	0.347025
2184280	-16.036511	0.346209
2192081	-16.098791	0.347349
2199882	-16.160031	0.348105
2207683	-16.220252	0.348147
2215484	-16.279454	0.349935
2223285	-16.337434	0.348844
2231086	-16.394316	0.352185
2238887	-16.450132	0.350141
2246688	-16.505190	0.353057
2254489	-16.559226	0.353151
2262290	-16.612358	0.353401
2270091	-16.664720	0.355581
2277892	-16.716243	0.354684
2285693	-16.767027	0.357472
2293494	-16.817009	0.356556
2301295	-16.866315	0.358912
2309096	-16.914893	0.358687
2316897	-16.962812	0.360485
2324698	-17.010071	0.360470
2332499	-17.056664	0.362469
2340300	-17.102462	0.361671
2348101	-17.147250	0.365054
2355902	-17.190864	0.362368
2363703	-17.234631	0.366200
2371504	-17.277557	0.365477
2379305	-17.319495	0.365436
2387106	-17.361127	0.367762
2394907	-17.402265	0.366580
2402708	-17.442904	0.368588
2410509	-17.483128	0.368213
2418310	-17.522925	0.369291
2426111	-17.562345	0.369762
2433912	-17.601381	0.370107
2441713	-17.639982	0.371214
2449514	-17.678073	0.370547
2457315	-17.715316	0.373251
2465116	-17.751092	0.369882
2472917	-17.787185	0.374554
2480718	-17.823167	0.372256
2488519	-17.857731	0.372233
2496320	-17.892123	0.374658
2504121	-17.926330	0.372908
2511922	-17.960168	0.374385
2519723	-17.993759	0.374636
2527524	-18.027014	0.374251
2535325	-18.059912	0.375977
2543126	-18.092426	0.374234
2550927	-18.124458	0.377072
2558728	-18.155905	0.374161
2566529	-18.187085	0.377378
2574330	-18.218218	0.375332
2582131	-18.248990	0.376336
2589932	-18.279289	0.376932
2597733	-18.309356	0.375830
2605534	-18.339199	0.377975
2613335	-18.368558	0.375571
2621136	-18.397426	0.378831
2628937	-18.426296	0.375845
2636738	-18.454998	0.378040
2644539	-18.483177	0.377587
2652340	-18.511160	0.377269
2660141	-18.539078	0.378370
2667942	-18.566891	0.377528
2675743	-18.594455	0.378839
2683544	-18.621618	0.377370
2691345	-18.648206	0.380288
2699146	-18.674272	0.376548
