1	22.724991	0.006822
385	-10.292902	0.014665
19585	-15.438625	0.124605
38785	-16.236308	0.219317
57985	-16.561176	0.231034
77185	-16.797424	0.222004
96385	-17.010754	0.223245
115585	-17.201287	0.220878
134785	-17.339869	0.216527
153603	-17.451021	0.217051
153987	-17.452576	0.216022
173187	-17.553322	0.220071
192387	-17.658880	0.218954
211587	-17.733109	0.224240
230787	-17.802851	0.220536
249987	-17.883779	0.216272
269187	-17.959964	0.221898
288387	-18.022265	0.224680
307205	-18.091937	0.225471
307589	-18.093348	0.224982
326789	-18.159371	0.236031
345989	-18.226820	0.238469
365189	-18.290513	0.242663
384389	-18.349152	0.246519
403589	-18.408925	0.251503
422789	-18.467711	0.259558
441989	-18.519798	0.262392
460807	-18.569433	0.267830
461191	-18.571232	0.268826
480391	-18.625324	0.272584
499591	-18.679576	0.281883
518791	-18.723591	0.286408
537991	-18.770101	0.288965
557191	-18.811511	0.295167
576391	-18.855259	0.298461
595591	-18.898115	0.304056
614409	-18.939326	0.312178
614793	-18.940137	0.312649
633993	-18.988525	0.320399
653193	-19.030774	0.323865
672393	-19.069141	0.333129
691593	-19.103796	0.338879
710793	-19.141942	0.348134
729993	-19.178872	0.356096
749193	-19.213022	0.360743
768011	-19.246040	0.364344
768395	-19.246985	0.364356
787595	-19.278736	0.370717
806795	-19.305113	0.375694
825995	-19.334709	0.381169
845195	-19.366770	0.384690
864395	-19.397865	0.388724
883595	-19.426755	0.398594
902795	-19.454731	0.406936
921613	-19.480351	0.411629
921997	-19.480925	0.411813
941197	-19.503797	0.416929
960397	-19.530808	0.421496
979597	-19.554114	0.424834
998797	-19.577274	0.429379
1017997	-19.600225	0.432587
1037197	-19.623046	0.437395
1056397	-19.646568	0.443962
1075215	-19.671438	0.451684
1075599	-19.671728	0.451662
1094799	-19.696438	0.456326
1113999	-19.718200	0.460252
1133199	-19.741083	0.469754
1152399	-19.760306	0.471326
1171599	-19.782486	0.477666
1190799	-19.806913	0.480212
1209999	-19.828156	0.483883
1228817	-19.849208	0.486422
1229201	-19.849570	0.486438
1248401	-19.873221	0.492563
1267601	-19.890408	0.496192
1286801	-19.909120	0.502929
1306001	-19.927482	0.506071
1325201	-19.946089	0.508804
1344401	-19.965412	0.515155
1363601	-19.984584	0.521202
1382419	-20.000536	0.524930
1382803	-20.000818	0.524888
1402003	-20.020233	0.529119
1421203	-20.039277	0.534307
1440403	-20.055485	0.537744
1459603	-20.075466	0.545196
1478803	-20.090689	0.546653
1498003	-20.108422	0.550253
1517203	-20.124334	0.553873
1536021	-20.139730	0.559111
1536405	-20.140113	0.559224
1555605	-20.156707	0.561892
1574805	-20.172058	0.564477
1594005	-20.188203	0.568518
1613205	-20.205232	0.574009
1632405	-20.219656	0.576769
1651605	-20.234488	0.580888
1670805	-20.249522	0.585237
1689623	-20.262480	0.587256
1690007	-20.262721	0.587425
1709207	-20.276924	0.591604
1728407	-20.290441	0.595269
1747607	-20.304511	0.597137
1766807	-20.317612	0.600242
1786007	-20.328962	0.601592
1805207	-20.341567	0.604349
1824407	-20.353628	0.607386
1843225	-20.365032	0.610507
1843609	-20.365204	0.610627
1862809	-20.377364	0.613613
1882009	-20.389211	0.615313
1901209	-20.400740	0.617367
1920409	-20.412725	0.621337
1939609	-20.424686	0.626357
1958809	-20.435449	0.628586
1978009	-20.447170	0.630388
1996827	-20.457570	0.633317
1997211	-20.457774	0.633702
2016411	-20.468917	0.636373
2035611	-20.479937	0.639779
2054811	-20.491414	0.642471
2074011	-20.503581	0.647592
2093211	-20.514350	0.649496
2112411	-20.524160	0.650740
2131611	-20.535540	0.653608
2150429	-20.545444	0.656302
2150813	-20.545601	0.656573
2170013	-20.556107	0.659362
2189213	-20.568228	0.663553
2208413	-20.579607	0.667699
2227613	-20.589280	0.669676
2246813	-20.599291	0.673114
2266013	-20.608285	0.675469
2285213	-20.617832	0.677712
2304031	-20.626917	0.679619
2304415	-20.627047	0.679613
2323615	-20.636690	0.681840
2342815	-20.646198	0.683438
2362015	-20.655788	0.686868
2381215	-20.665235	0.690625
2400415	-20.675338	0.692472
2419615	-20.683141	0.694162
2438815	-20.691284	0.697275
2457633	-20.699639	0.699781
2458017	-20.699728	0.699807
2477217	-20.709649	0.703030
2496417	-20.718971	0.706019
2515617	-20.727497	0.708705
2534817	-20.736252	0.710495
2554017	-20.744545	0.712858
